,baseMean,log2FoldChange,lfcSE,pvalue,padj
GLYMA_20G226100,22.79421852,0.236349764,0.294725051,0.087511982,0.331712355
GLYMA_20G226000,12.45585633,0.021393329,0.203875525,0.826590021,0.961749188
GLYMA_20G225900,68.59498544,-1.216346481,0.186088931,4.46E-12,3.53E-10
GLYMA_20G225800,1.652997474,-0.026279901,0.228153161,0.564010243,NA
GLYMA_20G225700,7.219437566,-0.096979379,0.240322035,0.248013926,NA
GLYMA_20G225600,2.501131746,-0.029389865,0.226323245,0.593264182,NA
GLYMA_20G225500,30.22971967,-0.010712563,0.174644146,0.923925576,0.983958759
GLYMA_20G225400,3.238984651,-0.017240565,0.22240246,0.779924312,NA
GLYMA_20G225100,3.15920105,-0.029103481,0.22445315,0.632071632,NA
GLYMA_20G225000,61.50364434,-0.06027069,0.152965468,0.601197223,0.882494795
GLYMA_20G224700,1.913853605,-0.027562711,0.227170019,0.585704121,NA
GLYMA_20G224600,10.63085556,0.020595704,0.207448272,0.825530814,0.961530031
GLYMA_20G224500,11.65110157,-0.128030888,0.239423444,0.233661066,0.597067309
GLYMA_20G224400,82.76129092,-0.152053662,0.148499114,0.193774582,0.542615186
GLYMA_20G224300,0.582605973,-0.013516701,0.230814482,0.679556691,NA
GLYMA_20G224200,0.496875427,-0.000507908,0.229371169,0.973314827,NA
GLYMA_20G224100,6.156839583,-0.031559593,0.216637024,0.693936647,NA
GLYMA_20G224000,17.10294113,0.156884019,0.237065132,0.200550568,0.553120735
GLYMA_20G223900,0.99932653,0.010103022,0.227602718,0.798305442,NA
GLYMA_20G223800,5.21998426,-0.037255883,0.218188734,0.641751517,NA
GLYMA_20G223700,3.245648084,0.029813279,0.224230556,0.631570207,NA
GLYMA_20G223600,9.888025755,0.033498936,0.20903443,0.719962216,NA
GLYMA_20G223500,6.645015604,-0.031277814,0.21580822,0.701537567,NA
GLYMA_20G223300,10.05822314,0.014675419,0.207029234,0.87534373,NA
GLYMA_20G223200,5.461927325,0.044264194,0.221031797,0.569880986,NA
GLYMA_20G223000,16.49458017,-0.102583202,0.215885649,0.355847844,0.726769971
GLYMA_20G222900,0.825978282,0.011447011,0.228552975,0.736321097,NA
GLYMA_20G222800,1.752884988,-0.003415243,0.225015461,0.942004531,NA
GLYMA_20G222700,8.470759599,-0.002360913,0.209371017,0.977231067,NA
GLYMA_20G222600,9.713475099,0.030648452,0.207509715,0.746905088,NA
GLYMA_20G222500,22.35988559,-0.025614026,0.186325926,0.816001531,0.957331654
GLYMA_20G222300,3.728023233,0.028138944,0.222243105,0.674670684,NA
GLYMA_20G222200,4.166922103,-0.007783167,0.21870481,0.90982014,NA
GLYMA_20G222100,7.804346119,-0.011401621,0.21124306,0.89204212,NA
GLYMA_20G221800,5.809333056,0.058146345,0.224461926,0.46548959,NA
GLYMA_20G221700,1.660412229,-0.067138273,0.240415149,0.153781885,NA
GLYMA_20G221500,8.150567478,0.039694196,0.214466873,0.64993481,NA
GLYMA_20G221300,4.636648895,0.048230005,0.224139395,0.513233409,NA
GLYMA_20G221200,25.6838147,-1.782125087,0.3326996,5.88E-09,2.72E-07
GLYMA_20G221100,3.412695088,0.017490372,0.222076157,0.782314922,NA
GLYMA_20G221000,44.4170852,0.082564433,0.168757222,0.487150597,0.822576131
GLYMA_20G220700,1.737600035,0.021852147,0.227235372,0.640943837,NA
GLYMA_20G220400,2.320781378,-0.014281696,0.224959577,0.781642787,NA
GLYMA_20G220200,10.30297618,-0.841585459,0.617045537,0.006562941,NA
